,pct,year,BNFCode,BNFName,TotalItems,TotalCost
41973,00M,2014,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2722,3557.149999999999
41974,09H,2010,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,848,1447.0000000000005
41975,5A3,2012,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4,3.15
41976,14G,2012,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,0.72
41977,5PL,2010,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,1.93
41978,NCN,2014,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,0.89
41979,5PA,2011,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2,1.02
41980,06M,2016,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,13990,16892.040000000005
41981,04D,2016,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7044,7480.02
41982,05W,2016,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,13295,14658.090000000004
41983,05X,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1757,3354.9900000000016
41984,NDJ,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,8,5.62
41985,ARG,2016,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,0.77
41986,06F,2013,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,16153,20479.43999999999
41987,02E,2012,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4050,5825.299999999997
41988,03K,2013,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,7825,8291.07
41989,03H,2014,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4678,6929.010000000003
41990,01G,2011,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1090,1882.4300000000003
41991,08H,2012,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3573,6103.569999999998
41992,08Q,2012,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5648,9653.129999999997
41993,11J,2011,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,18452,24047.049999999974
41994,06P,2013,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3924,5999.730000000004
41995,06K,2012,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,23891,25952.30000000001
41996,10R,2011,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4664,8361.230000000001
41997,01J,2014,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6556,6847.269999999998
41998,05C,2010,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,98,256.6799999999999
41999,5LA,2011,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,95,214.01
42000,5M2,2010,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,16,35.95
42001,RCD,2012,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,12,7.24
42002,RY5,2011,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5,3.6
42003,ACD,2012,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2,1.44
42004,RXQ,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2,1.95
42005,5P9,2010,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,61,65.72
42006,00M,2016,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1968,2243.3699999999994
42007,06T,2016,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5628,5789.85
42008,08L,2016,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5564,7709.849999999997
42009,06H,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,35549,45718.39000000003
42010,08Q,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5798,11197.310000000005
42011,11J,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,21366,31175.55999999999
42012,12D,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,8499,12732.26
42013,03H,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,4521,7137.380000000003
42014,09N,2014,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,8562,12750.139999999996
42015,00D,2011,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,8665,10742.699999999995
42016,09F,2013,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,9045,13381.51
42017,02Y,2012,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,11967,12706.880000000005
42018,01W,2011,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1105,2152.2699999999995
42019,05X,2013,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1639,2787.45
42020,07X,2014,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6592,9680.089999999998
42021,03H,2012,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,5023,6893.089999999996
42022,99G,2012,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1793,2970.6399999999985
42023,06A,2010,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1640,3324.3599999999988
42024,08K,2010,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2463,5168.150000000003
42025,01C,2014,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,6285,7808.670000000001
42026,06V,2014,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,9299,9766.939999999995
42027,02Q,2011,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3995,4871.45
42028,RRF,2015,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,0.29
42029,RRF,2012,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,3,0.8200000000000001
42030,5NE,2012,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2,1.78
42031,NDA,2014,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,2,2.82
42032,NMS,2014,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,0.85
42033,5A3,2013,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,0.8
42034,5PA,2013,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,1,0.89
42035,03K,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,18,1199.67
42036,09E,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,5,290.75
42037,99G,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,243.84
42038,06Y,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,232.98000000000002
42039,RYG,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,4.0
42040,07K,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,7,368.96000000000004
42041,04F,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,13,757.4399999999998
42042,01G,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,4,215.39
42043,06V,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,49.87
42044,04E,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,50.0
42045,99H,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,4,199.7
42046,03H,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,5,757.45
42047,99A,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,26,730.26
42048,05R,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,162.72
42049,08F,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,56.31
42050,01A,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,57.01
42051,04G,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,235.86
42052,01D,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,16,776.3100000000001
42053,00T,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.25
42054,08A,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,199.42000000000002
42055,02Q,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,13.7
42056,06L,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,116.52
42057,03Q,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,466.08000000000004
42058,01Y,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,22,1635.77
42059,04K,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,40.84
42060,09Y,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.2
42061,06N,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,20.37
42062,05R,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,193.93
42063,99E,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,81.38
42064,99G,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,13,573.23
42065,15N,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,10,417.44000000000005
42066,99F,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,7,581.1899999999999
42067,01Y,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,97.02
42068,06V,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,4,232.82999999999998
42069,10C,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.4
42070,11N,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,104.69
42071,05N,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,116.49
42072,01K,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,9,400.11
42073,03H,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,5,649.98
42074,15M,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,13,757.3399999999999
42075,03H,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,16,1164.19
42076,06N,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,142.18
42077,08F,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.27
42078,03J,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,81.35
42079,10A,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,7,407.7
42080,11X,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,4.07
42081,03R,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.07
42082,03K,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,10,582.73
42083,02Q,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,40.67
42084,07W,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,27.23
42085,11M,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.16
42086,11A,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,67.9
42087,01H,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,8.17
42088,07L,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,4,232.79000000000002
42089,15E,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.1
42090,06M,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,174.55
42091,11J,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,29.14
42092,06N,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,100.09
42093,10L,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,420.53
42094,06V,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,116.34
42095,03T,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,40.63
42096,00Q,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,108.6
42097,01K,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,116.2
42098,10V,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,54.41
42099,09D,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,28.52
42100,06V,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,9,524.3
42101,06N,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.4
42102,11X,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.27
42103,99D,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,9,259.76
42104,05W,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,12.26
42105,11M,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,97.57
42106,05D,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,89.29
42107,07J,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,116.23
42108,02W,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,40.65
42109,05T,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.16
42110,15M,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,13,756.4200000000001
42111,11E,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,7.87
42112,99D,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,4,108.57
42113,05T,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,125.93
42114,99F,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,10,250.41000000000003
42115,07J,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,232.8
42116,07L,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.13
42117,02N,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,38.79
42118,06H,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,122.05
42119,06H,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,11,1281.9499999999998
42120,99A,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,17,794.9299999999998
42121,03R,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,7,407.95
42122,07X,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,11,698.6500000000001
42123,09G,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,174.5
42124,06Q,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.43
42125,08L,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.42
42126,02Y,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,17,990.5599999999998
42127,05D,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,232.77
42128,05N,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.26
42129,08C,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.45
42130,04V,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,116.38
42131,15A,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,28.53
42132,03E,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,12,600.02
42133,99G,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,81.3
42134,01E,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,54.44
42135,03N,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,174.77
42136,06H,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,12,614.82
42137,00J,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.41
42138,10L,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.41
42139,08X,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,54.45
42140,04G,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,4,391.93
42141,04G,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,40,466.69
42142,02Q,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,50.0
42143,06L,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,50.02
42144,08G,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.4
42145,04L,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,121.94
42146,02Y,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,5,290.5
42147,09J,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,193.92
42148,09J,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,49.99
42149,09W,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,116.5
42150,07J,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,4,263.39
42151,03J,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,81.35
42152,00Y,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,5,291.04
42153,08F,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,116.35
42154,06M,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,349.8
42155,99J,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,54.27
42156,15F,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,121.87
42157,09G,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.09
42158,01D,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,40,815.69
42159,02A,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,7,327.5
42160,01G,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,93.35
42161,06H,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,7,444.87999999999994
42162,03H,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,7,407.15
42163,02Y,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,25,1455.5
42164,15D,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.38
42165,06W,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,38.8
42166,04F,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,5,250.01
42167,05G,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,116.69
42168,15M,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,12,696.94
42169,99G,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.16
42170,5M2,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,116.12
42171,06Q,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,38.78
42172,08E,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,61.05
42173,07W,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.07
42174,03K,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.24
42175,05H,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.11
42176,15N,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,27.27
42177,12F,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,174.47
42178,07H,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.42
42179,09D,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,38.85
42180,15A,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,85.17
42181,04E,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,174.85
42182,99H,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,9,582.5999999999999
42183,04G,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,121.9
42184,07K,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.2
42185,06P,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,28.48
42186,12D,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,121.9
42187,06P,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.4
42188,10L,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.1
42189,01Y,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,174.61
42190,09Y,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,108.39
42191,07H,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,7,487.34000000000003
42192,15A,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,225.12
42193,03Q,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.42
42194,07J,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,113.78
42195,11A,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,56.97
42196,03W,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.41
42197,05N,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,50.05
42198,99G,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.41
42199,99H,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,13.59
42200,99A,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,61,1366.0
42201,04F,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,7,407.57
42202,03N,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,175.01
42203,15A,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,155.15
42204,10A,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,38.94
42205,03T,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,9.81
42206,01D,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,33,426.69
42207,15M,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,16,930.8099999999998
42208,03N,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,38.74
42209,99H,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,290.65
42210,06Y,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,121.87
42211,99G,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.41
42212,99K,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,54.48
42213,07H,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,85.37
42214,15M,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,113.9
42215,01T,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,121.99
42216,09E,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,40.63
42217,05A,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,13,649.89
42218,06H,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,18,1416.5000000000002
42219,08D,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,40.66
42220,NVE,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.43
42221,09G,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,174.67000000000002
42222,04G,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,13.59
42223,15A,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,232.91
42224,03A,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,23.42
42225,09N,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,116.19
42226,05F,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.37
42227,15E,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,8,800.3500000000001
42228,03E,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,11,641.01
42229,03R,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,5,249.85000000000002
42230,09P,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.1
42231,05A,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,10,582.61
42232,99J,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,27.259999999999998
42233,00V,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,54.52
42234,03J,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.25
42235,03N,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,58.11
42236,06V,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,174.28
42237,06N,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,13.6
42238,05D,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.2
42239,00L,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,27.27
42240,09W,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,174.53
42241,99N,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,4,185.2
42242,11N,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,5,366.75
42243,11N,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,6,338.12
42244,02Y,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,22,1279.9100000000003
42245,01D,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,122.08
42246,06L,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,29.14
42247,RWX,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.43
42248,09P,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,121.87
42249,99N,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,5,523.98
42250,11N,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,27.38
42251,09J,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.17
42252,11N,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,135.86
42253,11A,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,67.89
42254,99G,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,54.43
42255,00Q,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,386.52
42256,08Q,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.17
42257,99J,2011,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,57.01
42258,15M,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,13,649.86
42259,01Y,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,4,435.15999999999997
42260,01E,2014,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.42
42261,06Y,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,232.49
42262,10R,2013,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,58.17
42263,06Q,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,49.98
42264,99J,2010,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,162.57
42265,15E,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,3,652.52
42266,99D,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,19.38
42267,99N,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,4,466.18
42268,15E,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,373.22
42269,11A,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,116.25
42270,08L,2012,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,40.74
42271,08Q,2015,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,54.52
42272,05D,2016,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,2,166.41
