,pct,year,BNFCode,BNFName,TotalItems,TotalCost
35190,05V,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,9,420.59124
35191,06Y,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,1,46.74053
35192,01G,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,9,420.70176
35193,08E,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,1,46.75293
35194,12D,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,7,467.46439
35195,02H,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,22,1122.00362
35196,05R,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,22,1308.93081
35197,05H,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,11,514.2476
35198,04J,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,71,3411.80911
35199,04N,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,11,514.08398
35200,01T,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,2,93.44288
35201,99H,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,4,373.9796
35202,06V,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,57,2710.88754
35203,11X,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,12,654.45792
35204,14L,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,10,467.49328
35205,02M,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,4,187.02592
35206,15D,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,2,143.70998
35207,08N,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,7,467.56511
35208,02P,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,2,93.51965
35209,08R,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,5,280.48079
35210,08D,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,37,591.47258
35211,10L,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,17,794.80526
35212,02G,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,5,233.70311
35213,12F,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,14,701.10825
35214,13T,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,3,140.29738
35215,02A,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,1,93.4418
35216,05Q,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,29,785.15256
35217,09G,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,3,187.0765
35218,10A,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,6,280.45496
35219,01C,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,12,560.96199
35220,15E,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,36,2056.70165
35221,01R,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,7,327.20928
35222,03F,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,2,116.88325
35223,07N,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,37,518.10275
35224,07M,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,9,607.6752
35225,06H,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,30,1401.86879
35226,07H,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,47,2290.01206
35227,07V,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,2,186.9898
35228,06N,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,19,327.04684
35229,15F,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,6,420.55023
35230,06T,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,7,420.68046
35231,99G,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,5,233.66452
35232,05X,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,3,140.27155
35233,01D,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,4,280.444
35234,09W,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,26,1402.3293
35235,04F,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,11,374.78603
35236,07Y,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,2,140.24639
35237,07K,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,11,514.13353
35238,07R,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,4,233.69071
35239,10X,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,1,140.34975
35240,04Q,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,9,420.65457
35241,02W,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,1,46.79152
35242,07P,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,1,140.34975
35243,03D,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,74,3458.4007
35244,07J,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,29,1355.24023
35245,08Q,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,2,186.86096
35246,99D,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,4,186.98733
35247,00P,2018,0208020Y0BBACAC,Xarelto_Tab 20mg,1,46.75293
35248,99Q,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,1,90.94654
35249,07J,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,2,94.13432
35250,RY7,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,1,32.4979
35251,06H,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,10,455.19873
35252,08X,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,3,292.16852
35253,09Y,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,1,90.99677
35254,99H,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,4,594.31074
35255,99P,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,7,471.15912
35256,07M,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,3,227.16458
35257,03R,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,5,227.78672
35258,15F,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,16,365.28844
35259,06M,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,6,282.88034
35260,99C,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,1,182.03119
35261,10J,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,1,48.74065
35262,04G,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,4,182.23214
35263,RXQ,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,1,11.46667
35264,09F,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,1,48.70045
35265,11X,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,1,32.4329
35266,09N,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,17,1022.48572
35267,05T,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,3,34.08164
35268,02Y,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,4,191.63203
35269,01J,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,5,454.86417
35270,00R,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,1,45.51847
35271,12F,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,1,48.70045
35272,07K,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,2,97.4163
35273,06N,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,1,48.74065
35274,15E,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,1,136.55149
35275,01E,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,1,45.55458
35276,06V,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,35,699.12474
35277,04K,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,2,64.9422
35278,06F,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,17,806.18275
35279,06W,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,3,83.06734
35280,08R,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,17,195.02574
35281,04R,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,1,48.66176
35282,07X,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,2,91.04794
35283,03J,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,4,363.93964
35284,09A,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,5,227.7492
35285,05R,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,1,45.55458
35286,05F,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,1,11.48232
35287,05Y,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,6,292.2964
35288,01A,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,4,363.93964
35289,08A,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,4,182.10688
35290,02G,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,14,160.61834
35291,08L,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,4,182.19462
35292,11A,2018,0208020AAAAAAAA,Edoxaban_Tab 15mg,4,363.93964
35293,09D,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,1,136.45149
35294,03F,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,9,454.52213
35295,08H,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,28,1408.76364
35296,06Y,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,400,14291.38754
35297,03T,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,38,1863.22859
35298,07M,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,336,11399.89971
35299,01C,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,25,989.05829
35300,01J,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,162,7726.83874
35301,08F,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,20,1201.25501
35302,08C,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,19,608.38406
35303,15F,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,838,29846.22099
35304,08K,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,492,10156.74462
35305,14L,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,117,4038.3471
35306,10V,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,249,11449.58119
35307,02X,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,2,90.92157
35308,04V,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,33,1636.17142
35309,00Q,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,83,3999.45683
35310,10K,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,77,3854.39812
35311,99F,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,54,2773.12998
35312,12F,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,257,12240.01723
35313,11X,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,370,14121.63729
35314,09H,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,84,2356.98081
35315,05Q,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,167,5962.4063
35316,01D,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,14,693.19265
35317,03J,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,32,1103.98137
35318,06N,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,442,15178.58592
35319,11M,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,133,2865.37605
35320,99A,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,395,15552.32369
35321,11E,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,48,1761.28649
35322,06P,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,51,2772.64765
35323,08X,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,450,9414.96093
35324,02R,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,174,5892.09657
35325,06H,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,1133,42493.63585
35326,03H,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,31,797.51958
35327,08G,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,23,1272.43769
35328,RY1,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,1,45.41847
35329,04Y,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,48,1819.99517
35330,02N,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,28,1324.62599
35331,NTV,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,1,22.82094
35332,12D,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,546,14745.07235
35333,07G,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,75,2752.38415
35334,03A,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,49,1933.27994
35335,05A,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,84,4129.59951
35336,09N,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,1167,55620.35193
35337,02Y,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,26,1370.30382
35338,06A,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,31,1772.51486
35339,07Q,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,463,29300.90344
35340,00C,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,87,2243.956
35341,02F,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,156,6774.676
35342,00J,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,7,409.00942
35343,05C,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,48,2522.68738
35344,99C,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,71,2345.09049
35345,06W,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,444,15788.50079
35346,02G,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,59,2803.64943
35347,08A,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,35,1093.09059
35348,00N,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,7,454.4595
35349,99M,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,63,2683.51322
35350,06Q,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,87,3349.42012
35351,05W,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,81,3795.13723
35352,00K,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,5,409.13187
35353,09E,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,34,1817.73276
35354,08T,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,98,2601.59345
35355,05X,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,2,136.40127
35356,07X,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,251,8964.68349
35357,99G,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,37,1772.6409
35358,99Q,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,26,1317.9312
35359,06V,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,960,31976.73593
35360,04M,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,39,1183.90211
35361,03V,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,4,181.86825
35362,06F,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,1192,51130.74725
35363,02Q,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,5,227.18798
35364,99K,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,10,454.46229
35365,07R,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,31,1909.04
35366,10C,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,64,3148.39247
35367,11A,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,624,25443.76613
35368,04F,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,6,409.14148
35369,11N,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,74,2458.0326
35370,09A,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,29,820.32117
35371,00Y,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,17,772.63307
35372,03E,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,18,818.2002
35373,07V,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,93,3152.55243
35374,07L,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,38,605.93623
35375,03D,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,297,11090.94648
35376,RYF,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,2,16.44788
35377,NDA,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,1,6.60414
35378,05G,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,104,5113.33258
35379,99J,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,9,383.37588
35380,01G,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,3,102.41963
35381,08Y,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,13,840.8469
35382,05V,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,45,1501.68318
35383,08W,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,145,5984.85798
35384,10Q,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,35,1263.53094
35385,04K,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,63,3038.57677
35386,06L,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,13,636.42822
35387,01V,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,46,1955.12802
35388,00D,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,33,1022.52454
35389,05J,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,18,729.74865
35390,04R,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,83,4342.02147
35391,08N,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,90,3277.86934
35392,99H,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,340,18198.86969
35393,04H,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,8,363.61436
35394,04N,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,18,817.91436
35395,06T,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,302,13669.12216
35396,08P,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,33,1069.8083
35397,RN3,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,4,181.80562
35398,05Y,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,222,9392.52558
35399,03K,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,163,6081.76572
35400,01E,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,10,454.52492
35401,04D,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,23,717.12889
35402,05L,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,106,5630.94206
35403,05H,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,28,1204.50568
35404,RY2,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,6,109.41443
35405,09J,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,23,1363.28969
35406,02E,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,70,3477.07311
35407,04J,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,63,1729.33468
35408,10A,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,25,1499.80179
35409,99E,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,149,6832.18435
35410,00L,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,17,990.25302
35411,07J,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,1277,52177.40029
35412,00X,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,27,1341.26642
35413,03W,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,41,1826.50356
35414,10L,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,11,261.3596
35415,RRF,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,4,181.85725
35416,09F,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,19,954.6489
35417,06K,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,365,9510.90184
35418,01R,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,9,499.99253
35419,09C,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,38,1665.42726
35420,04L,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,8,454.57374
35421,09X,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,50,2561.59889
35422,00T,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,33,1693.13334
35423,04C,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,30,1363.32115
35424,02D,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,18,795.54656
35425,00V,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,22,1013.32528
35426,RXA,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,13,149.13325
35427,10R,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,142,3317.48889
35428,06M,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,128,6597.64361
35429,05T,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,245,5810.20273
35430,08J,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,69,1567.35021
35431,03X,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,2,181.86857
35432,99D,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,535,15900.09492
35433,10E,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,22,999.82104
35434,01F,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,114,4660.89855
35435,02A,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,109,3402.72417
35436,09Y,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,431,22755.55086
35437,03N,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,26,1363.47042
35438,99P,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,404,13153.67964
35439,05D,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,25,1170.37744
35440,02M,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,262,9816.16852
35441,04G,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,65,2354.08699
35442,15E,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,916,42984.6185
35443,00P,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,48,1140.33431
35444,01X,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,228,10735.27324
35445,15A,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,129,6468.57278
35446,00R,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,126,3609.06156
35447,15D,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,169,7919.80972
35448,01Y,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,12,545.4575
35449,01T,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,143,6525.46756
35450,07W,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,80,1292.01918
35451,RVR,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,1,34.19404
35452,03R,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,114,5541.09571
35453,10X,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,42,2306.7936
35454,08E,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,11,613.66125
35455,05N,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,18,784.0065
35456,07P,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,20,376.80056
35457,08V,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,330,7414.88732
35458,10J,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,278,9240.55046
35459,13T,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,82,1768.40257
35460,02T,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,16,644.75901
35461,04Q,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,7,318.18379
35462,14Y,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,1659,76999.57357
35463,01W,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,172,6102.27878
35464,07Y,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,14,908.87219
35465,08Q,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,370,7647.2791
35466,08L,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,76,4072.62468
35467,05F,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,31,389.65385
35468,07N,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,53,2467.69785
35469,01H,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,108,5053.33248
35470,07K,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,201,8861.58915
35471,RXQ,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,59,2714.127
35472,00M,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,26,1408.99724
35473,09L,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,185,9265.57183
35474,99N,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,897,32211.18192
35475,07T,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,247,9499.5333
35476,11J,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,781,34330.50437
35477,08R,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,135,3827.27181
35478,09G,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,50,1522.63045
35479,01A,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,220,9239.03295
35480,08M,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,86,1700.11034
35481,02H,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,389,20397.47325
35482,03Q,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,81,2488.95324
35483,05R,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,159,6024.42093
35484,15C,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,405,11696.3674
35485,07H,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,251,9466.84264
35486,08D,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,89,3266.76718
35487,09P,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,74,2995.77993
35488,RYG,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,1,6.60055
35489,09W,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,13,568.2497
35490,03M,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,74,1548.12961
35491,01K,2018,0208020AAAAABAB,Edoxaban_Tab 30mg,33,820.33627
35492,12D,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,414,16782.42302
35493,08L,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,94,5242.03129
35494,99J,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,30,1408.82796
35495,99C,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,69,3660.89458
35496,08M,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,110,4708.71225
35497,10K,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,139,9403.52831
35498,09H,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,36,2382.66792
35499,05T,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,309,8706.48787
35500,00D,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,53,2499.73843
35501,07L,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,53,2479.53809
35502,08R,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,88,6418.20995
35503,08J,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,58,3420.72915
35504,04F,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,13,455.39513
35505,07G,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,151,5322.40965
35506,08H,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,25,1610.57732
35507,10A,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,15,908.95542
35508,99A,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,757,36490.02393
35509,01G,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,34,1785.44781
35510,04V,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,102,3846.53103
35511,08P,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,64,2003.44752
35512,03F,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,16,706.03884
35513,RXQ,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,26,1188.35681
35514,05R,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,213,9195.61742
35515,02H,2018,0208020AAAAACAC,Edoxaban_Tab 60mg,1377,70970.3746
